filename,n_samples,mean,std,min,max,range,median,q01,q05,q25,q75,q95,q99,iqr,abs_mean,rms,energy_per_sample,crest_factor,zero_crossing_rate,diff_mean,diff_std,diff_abs_mean,diff_max_abs,fft_dominant_bin,fft_spectral_centroid,fft_low_power_ratio,fft_high_power_ratio,damage
train32.csv,581119,-2.6744748874296693,2.733619483029989,-32.342957,21.803793,54.14675,-2.8651857,-9.510758,-7.8653097,-3.953648,-1.3387874,2.3602839,3.6740918,2.6148606,3.2459727800345335,3.8243288824959976,14.625491401493084,8.457158888197526,0.12686063759856,-8.597000927522517e-06,0.7001155899579019,0.5382579247848304,9.2349225,5.0,0.016760003072012995,0.9368477843785951,0.008299284334718306,0.05965584
train33.csv,581119,-4.93630292487995,3.101971685946567,-23.370583,14.461987,37.832570000000004,-4.875227,-11.865196,-10.168725,-6.848065,-3.1319866,0.25670278,2.76952,3.7160784000000002,5.1281239463913835,5.8300355836471995,33.98931490659255,4.0086518623571825,0.08335140195278756,-9.379876892472813e-06,0.6576126431641163,0.4759744757445992,6.947451,6.0,0.012513593344694613,0.9683180559095488,0.005121172663218317,0.028831268
train34.csv,581119,2.2589814078611714,11.35249969735922,-47.729713,43.152645,90.882358,3.7766669,-26.364386,-19.816605,-4.7567077,7.1398454,21.540712,24.933655,11.896553099999998,9.049971624262843,11.575070037783943,133.98224637960357,4.123492371466788,0.020154254385512063,-1.3184506761105362e-05,0.6453127047010189,0.4673017359172629,14.405118600000002,5.0,0.0020346119534142256,0.9948479112102812,0.00038261255045805945,0.700103573
train35.csv,581119,1.432640094962307,3.11768422638164,-15.746033,21.788912,37.534945,0.92104745,-5.375877,-2.7610166,-0.7966821,3.408354,7.1371875,9.526703,4.2050361,2.5457880023253807,3.4310949530904113,11.772412577122493,6.350425242638133,0.0567716023251732,4.426540995116341e-06,0.6272029354091749,0.4916836123479121,5.782456270000001,4.0,0.011887047311832558,0.9709483313751546,0.004578888410516158,0.028827561
train36.csv,581119,5.908185654724132,11.082267137932146,-23.678839,53.121532,76.800371,4.689211,-16.369984,-13.631822,1.9510475,11.862007,28.767189,33.66952,9.9109595,9.659217913422182,12.55879383727509,157.72330264717877,4.22982753664835,0.016043213254450902,1.3857633492681355e-05,0.6259021672019499,0.44995278693647073,11.786007699999999,5.0,0.0017561124671295323,0.9948669140256906,0.0003650942276698931,0.332861874
train37.csv,581119,5.437929560620038,6.692634261929367,-28.730515,60.196007,88.926522,4.803478,-9.699432,-5.6857276,2.630805,9.412436,17.96707,21.640629,6.781630999999999,7.021394231847022,8.62336542599327,74.3624312702161,6.980570116922701,0.05356915462952447,9.753023069325038e-06,0.7278688741692754,0.5435282960368943,14.6049543,5.0,0.006410688020271113,0.9829085753090674,0.0015243407457380268,0.50786784
train38.csv,581119,-1.3836948725770795,8.400284104014629,-25.226496,23.02725,48.253746,-2.555867,-20.018034,-17.84111,-3.9717183,3.1968267,15.339984,20.110512,7.168545,6.416153751404835,8.513482514726682,72.47938452855695,2.9631230176793184,0.011493362793787149,-5.626462697765419e-06,0.46007418642935966,0.35816207615933765,4.013705,4.0,0.0007341339227297807,0.9984637550533199,0.00041162622553346984,0.035914277
train39.csv,581119,-7.735797783842348,10.90599332799468,-53.697124,28.435017,82.132141,-6.3745203,-37.132084,-31.02649,-11.179061,-3.5385654,10.866553,14.795221,7.640495600000001,10.500493991960951,13.370985671324485,178.78325782276468,4.015943575136367,0.014814547131563641,-2.2710716067993025e-05,0.606930572424104,0.4712633532443394,10.693289,5.0,0.0014694365284249982,0.9972412502978172,0.00041839664027293664,0.542141961
train40.csv,581119,1.9493635829124154,10.432395460168092,-28.751242,43.214825,71.966067,2.5165377,-24.609983,-19.299479,-2.245485,5.335485,23.23984,25.10213,7.580970000000001,7.656796075922608,10.612958749364898,112.63489341572092,4.071892298891861,0.03669650570107964,9.31402811477185e-06,0.5880821162009509,0.4396286859893585,9.987491300000002,4.0,0.0012051579095766678,0.9971594845652232,0.0005099453004097325,0.178849028
train41.csv,581119,1.8244159543638958,5.742965067550258,-27.185514,38.105217,65.29073100000001,0.71483487,-9.1366,-7.180769,-1.1113158,5.5236278,13.725362,16.582575,6.6349436,4.365942280652163,6.025789686144055,36.31014134164007,6.323688509676061,0.02335153961845959,-6.950768002368524e-07,0.7124139428516976,0.5215319587139755,13.278389839999999,5.0,0.007156581415644107,0.9769928989094879,0.0017865637483471246,0.132170551
train42.csv,581119,0.9361231515633235,6.005937017245226,-34.961536,26.272972,61.234508000000005,0.8301651,-13.94486,-8.931982,-2.6775749,4.1125593,11.43417,14.389175,6.790134200000001,4.665763666192857,6.078454245119341,36.94760601000933,5.751714924574189,0.0398421663070151,3.1388197061527595e-06,0.7006695123294865,0.5380629301679659,12.870217,6.0,0.005732532247645169,0.9859179793002433,0.0016616596125694988,0.132121434
train43.csv,581119,-1.3255892489718353,6.727537434769673,-46.210224,33.800262,80.01048599999999,-1.6470433,-17.399984,-12.663472,-5.456661,2.5112228,10.398323,14.199437,7.967883800000001,5.367285152079949,6.856890460931765,47.01694679321703,6.739239056432859,0.05773698285029891,-1.3389371521791181e-06,0.7083071406214005,0.5450213854239276,12.870217,6.0,0.005807997227233628,0.9881380365109771,0.0013282109866327328,0.435326638
train44.csv,581119,-0.34079204036997396,8.149866110041016,-31.43732,31.319334,62.756654,-1.4493344,-21.649664,-14.825516,-3.6220074,4.5244527,14.069758,16.025589,8.1464601,6.175130989874292,8.156988220316038,66.5364568263746,3.8540352334575427,0.012859694588706597,5.9557098558296225e-06,0.6801873832792195,0.5224488700091341,10.544478999999999,5.0,0.002496673125482297,0.991840396409056,0.0009268757820213097,0.141935868
train45.csv,581119,-2.805346496857439,6.574876107492811,-37.124115,31.521294,68.645409,-4.215134,-15.809809,-13.424546,-7.0510883,1.2229257,9.922121,13.889055,8.274014,6.001127971853596,7.148353992095671,51.098964796310106,5.193379488627031,0.014687206384933869,-1.5774582442808544e-05,0.6658390577157287,0.5162801909164851,14.171268549999999,4.0,0.004269291288342815,0.9908829247076599,0.0013936560901646024,0.187610341
train46.csv,581119,-1.5726138833031926,6.462933588400648,-31.052532,28.281418,59.33395,-3.0246286,-15.159283,-12.973855,-4.7763724,2.2348554,11.393246,14.586351,7.0112277999999995,5.3735726056794215,6.651512985331625,44.24262499403522,4.668491524931924,0.01513806146083928,-1.092367883975373e-05,0.6356572601542763,0.4959406287038674,12.8702172,4.0,0.003602794061398124,0.9919500499193704,0.0012873049804167892,0.094676808
train47.csv,581119,-1.254479329086946,7.767749958191506,-28.117193,25.323755,53.440948,-1.1947575,-21.607677,-17.474922,-3.9286687,1.1905057,14.013952,15.965531,5.1191743999999995,5.456597999425218,7.868396138991133,61.91165780009057,3.5734338362381366,0.07984436895776761,-4.119244163836036e-06,0.7230385664651967,0.5626660712695803,10.761321200000001,4.0,0.0022649187183446363,0.992715270390547,0.0011678783478696597,0.072398903
train48.csv,581119,-2.3247176838374912,10.626823391374375,-35.327194,28.930351,64.257545,-1.7889475,-29.799845,-24.565872,-6.4786897,0.5878122,19.487091,21.851093,7.0665019000000004,7.509938678544757,10.878128869479728,118.3336877010083,3.247543251589219,0.018431712664209333,-4.4923899621075446e-06,0.48393323029089724,0.3605045867242694,7.1727968,5.0,0.0006697813526785567,0.9984699171672305,0.00031874085196998797,0.132467063
train49.csv,581119,4.221795385690596,10.903766658217164,-34.365223,39.790527,74.15575,3.0124047,-24.318205,-14.942971,-0.24447884,9.683488,23.982311,28.527493,9.92796684,8.760269694061646,11.692548208816019,136.7156836154867,3.4030671748691264,0.018624444605054396,1.4333212979119632e-05,0.6260975878103466,0.46999777437633317,12.436532,6.0,0.001942614231853459,0.9958121803364087,0.0004062947035555068,0.476568618
train50.csv,581119,3.570699407593317,4.3347099752265645,-21.366919,30.309528,51.676446999999996,2.5962589,-6.932038,-2.9098299,1.9669918,5.444969,11.342224,17.064389819999782,3.4779772000000007,4.289096784335922,5.616013250404237,31.539604828715955,5.396982992839795,0.020575855506110637,2.3018012985314503e-05,0.4137217060513846,0.3062052554478712,6.415975246,11.0,0.0034850844786350177,0.9943188991938724,0.001297804692794176,0.040152677
train51.csv,581119,2.2539905500353887,8.875077836510329,-25.380417,34.79791,60.178327,3.815867,-16.75503,-14.54884,-2.269582,6.676548,18.6524,23.62825,8.94613,7.302189613076446,9.156826961549818,83.84748000376568,3.800214872041937,0.013713221755306152,1.4081963215732397e-05,0.7551677538582356,0.5761357715812623,10.4284836,5.0,0.0024376793800611387,0.9929256345648986,0.0009084381318555739,0.131487919
train52.csv,581119,-7.762403011650695,9.741900165399926,-58.13654,26.325588,84.46212799999999,-6.8555055,-31.856127,-25.091501,-13.943267,-2.4931526,8.757126,14.764928,11.4501144,10.078532730400878,12.456304401703695,155.15951934790286,4.6672382213173735,0.015506317133525377,-2.6866544660464777e-05,0.6527573247085248,0.5026392572501386,8.950053,6.0,0.0024097362528529235,0.995444558886862,0.00046948003352580365,0.616000631
train53.csv,581119,2.4206190445932743,4.101127978122269,-24.10774,24.902828,49.010568,2.6828897,-8.941547,-5.148937,0.08078431,5.5103407,7.997647,8.855746819999782,5.42955639,3.983603537093052,4.762210332606584,22.67864725198491,5.229258319290628,0.057175995236767745,-8.033623119572998e-06,0.660921953539039,0.5166318011274577,12.0368627,3.0,0.006911053877426635,0.9768945593333808,0.0035009520081781755,0.043912869
train54.csv,581119,-4.151600723380228,16.0331144032782,-53.751335,36.620808,90.372143,-3.3886895,-45.753685,-38.576637,-9.804665,1.9388236,27.530443,30.574736,11.7434886,11.811986201030825,16.56190043548681,274.2965460349782,3.2454811094519678,0.006931466586820577,-1.4413695841465059e-06,0.5971066989641574,0.45397619336445266,12.64061844,5.0,0.0006349293205569453,0.9984874057471192,0.00018780705120828461,0.832608215
train55.csv,581119,-3.122202644249522,3.478934928148707,-32.746876,24.189056,56.935932,-2.94597,-13.418169,-11.35179,-4.1449795,-0.9986429,1.4929154,3.5848038,3.1463365999999997,3.5052004928308556,4.674520038041527,21.851137586051756,7.005398572152208,0.09983686617864186,-2.4152087011587973e-05,0.51537174916934,0.3906497579716512,9.9237149,1.0,0.00816956170599903,0.9774539673866115,0.0028382332724603476,0.055313708
train56.csv,581119,-0.049221871325872905,5.317910879798999,-30.800001,24.411146,55.211147,0.5764706,-12.881734,-10.346129,-4.03096,4.460062,7.0953565,8.764087,8.491022000000001,4.470629995528996,5.318138670446775,28.28259891810139,5.791500167370911,0.028173279781386912,-4.1768533929426275e-06,0.6968775163695617,0.5245965451067425,8.8681112,5.0,0.005534459600896662,0.982173324020049,0.0022264721653467365,0.0400505
train57.csv,581119,-4.180766790221442,9.927065379927821,-54.74838,32.719772,87.468152,-3.5863984,-28.672052,-21.822393,-9.92159,1.5370278,12.761796,18.462703279999783,11.4586178,8.395270106449628,10.77151047957435,116.02543801158002,5.082702198898883,0.017516235945195295,-1.9030466961959455e-05,0.6801033220781013,0.5282129039476217,9.600578,6.0,0.002499381830556152,0.995087623208456,0.0005033257132700455,0.728839308
train58.csv,581119,-2.8718281277100046,3.1134803081095987,-23.079866,20.692476,43.772341999999995,-1.8973684,-11.935883,-9.002136,-4.5930133,-0.84292054,1.0236223,2.6775749,3.75009276,3.1364756883184475,4.23570022830849,17.941156424092593,5.4488903265024975,0.037660165405304945,-1.4823425018670959e-05,0.5555741394008963,0.42200612991725606,8.5078635,3.0,0.01010426654527541,0.9706803806374226,0.003912501665954006,0.031759612
train59.csv,581119,-4.160119647447863,8.937526392643708,-36.680332,25.17069,61.851022,-4.1157484,-27.45391,-22.147657,-7.2748404,-0.53997934,13.571765,16.280165,6.73486106,7.6251280663865435,9.858294654770905,97.18597350028459,3.7207583344290582,0.06273596756596767,-1.2701612082227655e-05,0.6393201461246144,0.4997042455360357,6.4967597,5.0,0.0013252585459792752,0.9969230932296475,0.0007532052347138732,0.09153768
train60.csv,581119,-0.5679779630369046,2.996249689262771,-26.675299,22.888002,49.563300999999996,0.39169762,-9.740356,-6.696063,-1.7682198,1.280325,2.8024716,5.098447,3.0485448,2.151026719590705,3.04960836287265,9.300111166902802,8.747122851822137,0.05633451381647101,-1.4077131666890416e-05,0.6141326083174471,0.4781146499127992,8.622662300000002,3.0,0.012369905729683455,0.9642326192688762,0.005326352002133874,0.038279074
train61.csv,581119,-0.20088068520648797,8.723122651117762,-31.943287,33.445236,65.388523,-1.3642982,-18.27373,-16.326405,-2.8694377,4.4861865,17.39467,21.837807,7.355624199999999,6.376382886345136,8.725435337914826,76.13322183613282,3.8330736180767793,0.012753003692881652,5.970342856356211e-06,0.5466205628151384,0.42698720832612996,12.6831377,5.0,0.0012779267398914816,0.9972457025313831,0.0005907348650008471,0.103184684
train62.csv,581119,-2.0777461897941416,3.45733386611789,-30.442932,22.15616,52.599092,-1.0842105,-12.10064,-9.791909,-3.2526317,0.004251806,2.1514137,3.8478844,3.256883506,2.68957073986209,4.03363194788639,16.270186691009748,7.547275605039883,0.045104436620445415,-1.930118151563024e-05,0.6407290372663416,0.5043829877139652,9.592075000000001,1.0,0.009682941501619483,0.9714068426079735,0.004185508824603335,0.046122257
train63.csv,581119,2.4753429571720336,2.937995541919574,-14.962105,22.458038,37.420142999999996,2.257709,-4.604706,-1.9685862,0.7610733,4.090237,7.7127757,10.12355,3.3291637,3.043301145739632,3.8417626891780396,14.759140559960482,5.845763993506621,0.06736153414624912,5.545979818212537e-06,0.5504089672251042,0.42768133695267396,5.78245643,6.0,0.012381507202771078,0.9707686800981302,0.003709614860062028,0.03208265
train64.csv,581119,4.5903661690647874,6.662996894041732,-27.402357,51.983112,79.385469,3.5295303,-9.476745,-6.4196954,1.6842467,8.669964,17.63277,20.711079,6.9857173,6.388967521803917,8.091167355586231,65.46698917610429,6.424673933373021,0.030233102399168498,1.1618755399075561e-05,0.7063378713653925,0.5337580017163399,13.0870585,5.0,0.005436566616519446,0.9848574831160637,0.0013590965299641363,0.280285955
